record_id,status,content_type,source_type,source_key,source_url,source_file,title,uploader,ad_classification,confidence_score,needs_review,review_reason,error
video::https://www.youtube.com/watch?v=FXX89qJZUZ8,completed,video,youtube,https://www.youtube.com/watch?v=FXX89qJZUZ8,https://www.youtube.com/watch?v=FXX89qJZUZ8,,ExpressVPN Coupon Code 2026 | Honest ExpressVPN Review | Best VPN Deal in 2026,Offrly,hidden_ad,0.7939635574817658,True,,
video::https://www.youtube.com/watch?v=QC_vnYfm08U,completed,video,youtube,https://www.youtube.com/watch?v=QC_vnYfm08U,https://www.youtube.com/watch?v=QC_vnYfm08U,,The5ers Discount Code : Enjoy 15% Discount On Trading Fees | The5ers Coupon Code,Tested Coupons ,unofficial,0.5978553953456879,True,low_confidence,
video::https://www.youtube.com/watch?v=lh9DKVldW9E,completed,video,youtube,https://www.youtube.com/watch?v=lh9DKVldW9E,https://www.youtube.com/watch?v=lh9DKVldW9E,,NordVPN Coupon Code 2026 🛡️ Get 76% OFF + 4 Months FREE (Tested!),VPNpro Coupons,hidden_ad,0.6852432076416016,True,low_confidence,
video::https://www.youtube.com/watch?v=8ZA3DXzQ148,completed,video,youtube,https://www.youtube.com/watch?v=8ZA3DXzQ148,https://www.youtube.com/watch?v=8ZA3DXzQ148,,🛑 WORKING COUPON - Helium 10 coupon code 2026 🔥 | Coupon code for helium 10 | Helium 10 coupon,Deal Drops,hidden_ad,0.7325545491027833,True,low_confidence,
video::https://www.youtube.com/watch?v=Kt9MWsEINBY,completed,video,youtube,https://www.youtube.com/watch?v=Kt9MWsEINBY,https://www.youtube.com/watch?v=Kt9MWsEINBY,,Hostinger Coupon Code 💥 | The BEST Hostinger deal in 2026!,VPNpro,hidden_ad,0.680490721956253,True,low_confidence,
video::https://www.youtube.com/watch?v=lO6x0yQI1bA,completed,video,youtube,https://www.youtube.com/watch?v=lO6x0yQI1bA,https://www.youtube.com/watch?v=lO6x0yQI1bA,,Hostinger Coupon Code | Full Hostinger Review | Biggest Deal + Free Domain,Growth Island,hidden_ad,0.6746464175281525,True,low_confidence,
video::https://www.youtube.com/watch?v=7tf_31uj6aM,completed,video,youtube,https://www.youtube.com/watch?v=7tf_31uj6aM,https://www.youtube.com/watch?v=7tf_31uj6aM,,Hostinger Coupon Code (2026) – Get Up To 95% OFF + Free Domain (Best Deal Method!),Web Hosting Master,hidden_ad,0.6413856285572052,True,low_confidence,
video::https://www.youtube.com/watch?v=qcdJMGM-XLM,completed,video,youtube,https://www.youtube.com/watch?v=qcdJMGM-XLM,https://www.youtube.com/watch?v=qcdJMGM-XLM,,Surfshark Coupon Code 2026: Get the Best Surfshark Discount Code Here!,VPNpro Coupons,hidden_ad,0.7352474299011231,True,low_confidence,
video::https://www.youtube.com/watch?v=eqB3XNgAYbY,completed,video,youtube,https://www.youtube.com/watch?v=eqB3XNgAYbY,https://www.youtube.com/watch?v=eqB3XNgAYbY,,Bluechew Review & Unboxing - (Coupon Code Link in the description),MEDforED,hidden_ad,0.5850008380994797,True,low_confidence,
video::https://www.youtube.com/watch?v=9AN07lSLZK0,completed,video,youtube,https://www.youtube.com/watch?v=9AN07lSLZK0,https://www.youtube.com/watch?v=9AN07lSLZK0,,Hostinger Coupon Code | Honest Hostinger Review + Best Hosting Discount (2026),Growth Island,hidden_ad,0.6922675866127015,True,low_confidence,
video::https://www.youtube.com/watch?v=tmvb2RrkLas,completed,video,youtube,https://www.youtube.com/watch?v=tmvb2RrkLas,https://www.youtube.com/watch?v=tmvb2RrkLas,,NordVPN Coupon Code  Best Nord VPN Discount  NordVPN Review,Offrly,hidden_ad,0.6668540021381378,True,low_confidence,
video::https://www.youtube.com/watch?v=yRWQMZQgtmo,completed,video,youtube,https://www.youtube.com/watch?v=yRWQMZQgtmo,https://www.youtube.com/watch?v=yRWQMZQgtmo,,🛑 WORKING COUPON - Nordvpn Coupon code 2026 🔥 | Coupon code nordvpn | nordvpn coupon code | nordvpn,Deal Drops,hidden_ad,0.5425685282850266,True,low_confidence,
video::https://www.youtube.com/watch?v=mMqv7hiY9jU,completed,video,youtube,https://www.youtube.com/watch?v=mMqv7hiY9jU,https://www.youtube.com/watch?v=mMqv7hiY9jU,,Hostinger Coupon Code 2026 | Hostinger Review Breakdown | Best Web Hosting & Website Builder,Offrly,hidden_ad,0.6834872857189179,True,low_confidence,
video::https://www.youtube.com/watch?v=d2P5LnOXKek,completed,video,youtube,https://www.youtube.com/watch?v=d2P5LnOXKek,https://www.youtube.com/watch?v=d2P5LnOXKek,,HostGator Coupon Code 2026 🔥 | Up To 76% Off + Free Domain,WP Cupid Blog - WordPress Tutorials,hidden_ad,0.6418961617431641,True,low_confidence,
video::https://www.youtube.com/watch?v=nTRuDdteDCA,completed,video,youtube,https://www.youtube.com/watch?v=nTRuDdteDCA,https://www.youtube.com/watch?v=nTRuDdteDCA,,69% OFF WordPress.com Coupon Code (2026 Verified),Sumit Sao Reviews,unofficial,0.6192598154792786,True,low_confidence,
video::https://www.youtube.com/watch?v=3esVi23uME0,completed,video,youtube,https://www.youtube.com/watch?v=3esVi23uME0,https://www.youtube.com/watch?v=3esVi23uME0,,Coursera Plus Coupon Code 2026 (100% Working) – Real Method Revealed,SmartClickLab,unofficial,0.6499500031471254,True,low_confidence,
video::https://www.youtube.com/watch?v=j_g__9ipKfs,completed,video,youtube,https://www.youtube.com/watch?v=j_g__9ipKfs,https://www.youtube.com/watch?v=j_g__9ipKfs,,Coursera Promo Code 2026 – Latest Discount Guide (40% OFF Working),SmartClickLab,unofficial,0.6524685425758362,True,low_confidence,
post::https://t.me/banksta/93789,completed,post,telegram,https://t.me/banksta/93789,https://t.me/banksta/93789,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93790,completed,post,telegram,https://t.me/banksta/93790,https://t.me/banksta/93790,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93791,completed,post,telegram,https://t.me/banksta/93791,https://t.me/banksta/93791,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93792,completed,post,telegram,https://t.me/banksta/93792,https://t.me/banksta/93792,,Telegram Post from banksta,banksta,mention,0.2436,True,low_confidence,
post::https://t.me/banksta/93793,completed,post,telegram,https://t.me/banksta/93793,https://t.me/banksta/93793,,Telegram Post from banksta,banksta,mention,0.2436,True,low_confidence,
post::https://t.me/meduzalive/142304,completed,post,telegram,https://t.me/meduzalive/142304,https://t.me/meduzalive/142304,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142306,completed,post,telegram,https://t.me/meduzalive/142306,https://t.me/meduzalive/142306,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142307,completed,post,telegram,https://t.me/meduzalive/142307,https://t.me/meduzalive/142307,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142308,completed,post,telegram,https://t.me/meduzalive/142308,https://t.me/meduzalive/142308,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142309,completed,post,telegram,https://t.me/meduzalive/142309,https://t.me/meduzalive/142309,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142269,completed,post,telegram,https://t.me/meduzalive/142269,https://t.me/meduzalive/142269,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142270,completed,post,telegram,https://t.me/meduzalive/142270,https://t.me/meduzalive/142270,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142271,completed,post,telegram,https://t.me/meduzalive/142271,https://t.me/meduzalive/142271,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
video::https://www.youtube.com/watch?v=iu4NeB8C8pM,completed,video,youtube,https://www.youtube.com/watch?v=iu4NeB8C8pM,https://www.youtube.com/watch?v=iu4NeB8C8pM,,Brands I REFUSE To Be Sponsored By And WHY,Sarah Therese,mention,0.3739551885373146,True,low_confidence,
video::https://www.youtube.com/watch?v=MTF-K-j3mxE,completed,video,youtube,https://www.youtube.com/watch?v=MTF-K-j3mxE,https://www.youtube.com/watch?v=MTF-K-j3mxE,,How to Disclose Sponsored and Free Product in Videos - FTC Disclosure for YouTubers,Family Video Network,unofficial,0.48711073875427247,True,low_confidence,
video::https://www.youtube.com/watch?v=WggQgUkjUeg,completed,video,youtube,https://www.youtube.com/watch?v=WggQgUkjUeg,https://www.youtube.com/watch?v=WggQgUkjUeg,,Brand Ambassador Scams: How To Spot Fake Brand Deals 🧐,Austen Tosone,mention,0.4234654405117035,True,low_confidence,
video::https://www.youtube.com/watch?v=sCrWsFMTixk,completed,video,youtube,https://www.youtube.com/watch?v=sCrWsFMTixk,https://www.youtube.com/watch?v=sCrWsFMTixk,,How to Handle YouTube Sponsorships in 2025 | Beginner’s Guide,Ajay TechFlow,mention,0.20667193447940055,True,low_confidence,
video::https://www.youtube.com/watch?v=epRHDMjcT04,completed,video,youtube,https://www.youtube.com/watch?v=epRHDMjcT04,https://www.youtube.com/watch?v=epRHDMjcT04,,DEVONthink 4 Review: Worth the $99 AI Document Manager? (2026),Tinkr | Reviews & Guides,mention,0.36560270170211795,True,low_confidence,
video::https://www.youtube.com/watch?v=5ffPCgRFNj8,completed,video,youtube,https://www.youtube.com/watch?v=5ffPCgRFNj8,https://www.youtube.com/watch?v=5ffPCgRFNj8,,Wetracked.io Review: Is This the Real Fix for Broken Shopify Ad Tracking? (2026),Tinkr | Reviews & Guides,mention,0.36167532205581665,True,low_confidence,
video::https://www.youtube.com/watch?v=FE1BBlp-5aI,completed,video,youtube,https://www.youtube.com/watch?v=FE1BBlp-5aI,https://www.youtube.com/watch?v=FE1BBlp-5aI,,Codeberg vs GitLab: Free Forever or Worth Paying For? (2026),Tinkr | Reviews & Guides,unofficial,0.6246410188674927,True,low_confidence,
video::https://www.youtube.com/watch?v=90VWFAVtWZI,completed,video,youtube,https://www.youtube.com/watch?v=90VWFAVtWZI,https://www.youtube.com/watch?v=90VWFAVtWZI,,Cin7 Review: Best Inventory Software or Support Nightmare? (2026),Tinkr | Reviews & Guides,unofficial,0.42847469449043274,True,low_confidence,
video::https://www.youtube.com/watch?v=rTMb7TC0WpM,completed,video,youtube,https://www.youtube.com/watch?v=rTMb7TC0WpM,https://www.youtube.com/watch?v=rTMb7TC0WpM,,Mailbird Review: The Lifetime License Controversy Explained (2026),Tinkr | Reviews & Guides,unofficial,0.46253203153610234,True,low_confidence,
video::https://www.youtube.com/watch?v=5S4rJOPXf6c,completed,video,youtube,https://www.youtube.com/watch?v=5S4rJOPXf6c,https://www.youtube.com/watch?v=5S4rJOPXf6c,,Manager.io vs QuickBooks: Is Free Really Better? (2026),Tinkr | Reviews & Guides,unofficial,0.4813703396606446,True,low_confidence,
video::https://www.youtube.com/watch?v=3nhpXB5tw3Y,completed,video,youtube,https://www.youtube.com/watch?v=3nhpXB5tw3Y,https://www.youtube.com/watch?v=3nhpXB5tw3Y,,The Best Print On Demand Company That NO ONE Talks About,Wholesale Ted,hidden_ad,0.5441601457595825,True,low_confidence,
video::https://www.youtube.com/watch?v=vQLlAX1JfhA,completed,video,youtube,https://www.youtube.com/watch?v=vQLlAX1JfhA,https://www.youtube.com/watch?v=vQLlAX1JfhA,,Apollo.io Review: Better Than ZoomInfo for Half the Price? (2026),Tinkr | Reviews & Guides,unofficial,0.38068446204662326,True,low_confidence,
video::https://www.youtube.com/watch?v=h0aQ1pukYzQ,completed,video,youtube,https://www.youtube.com/watch?v=h0aQ1pukYzQ,https://www.youtube.com/watch?v=h0aQ1pukYzQ,,Supliful Review: Worth Starting Your Own Supplement Brand? (2026),Savage Reviews,unofficial,0.4612942671775818,True,low_confidence,
video::https://www.youtube.com/watch?v=bgF8SP_teNU,completed,video,youtube,https://www.youtube.com/watch?v=bgF8SP_teNU,https://www.youtube.com/watch?v=bgF8SP_teNU,,ChatGPT Images 2.0: What Most Reviews Are Missing (2026),Tinkr | Reviews & Guides,unofficial,0.42340837799072273,True,low_confidence,
video::https://www.youtube.com/watch?v=wv6cDEFC-dQ,completed,video,youtube,https://www.youtube.com/watch?v=wv6cDEFC-dQ,https://www.youtube.com/watch?v=wv6cDEFC-dQ,,Why Small Business Owners Ignoring AI Won't Survive in 2026,Ryan Doser,mention,0.3934880782979727,True,low_confidence,
video::https://www.youtube.com/watch?v=0pyLHEoxHZY,completed,video,youtube,https://www.youtube.com/watch?v=0pyLHEoxHZY,https://www.youtube.com/watch?v=0pyLHEoxHZY,,DIY Detail Products : Brand Review,Pan The Organizer,unofficial,0.5045144984722137,True,low_confidence,
video::https://www.youtube.com/watch?v=vn_xupmTtr8,completed,video,youtube,https://www.youtube.com/watch?v=vn_xupmTtr8,https://www.youtube.com/watch?v=vn_xupmTtr8,,What NO ONE Tells You About Affiliate Marketing on Instagram,Adam Enfroy,hidden_ad,0.8162711417675019,True,,
video::https://www.youtube.com/watch?v=KGJmTtx5jFE,completed,video,youtube,https://www.youtube.com/watch?v=KGJmTtx5jFE,https://www.youtube.com/watch?v=KGJmTtx5jFE,,Pipedream Review: Is It Still Worth It After the Price Hike? (2026),Tinkr | Reviews & Guides,unofficial,0.42710834803199776,True,low_confidence,
video::https://www.youtube.com/watch?v=TzPxr-pzamM,completed,video,youtube,https://www.youtube.com/watch?v=TzPxr-pzamM,https://www.youtube.com/watch?v=TzPxr-pzamM,,Square Online Review: Better Than Wix and Shopify? (2026),Savage Reviews,unofficial,0.5086381907463075,True,low_confidence,
video::https://www.youtube.com/watch?v=oQhn2MkCyK4,completed,video,youtube,https://www.youtube.com/watch?v=oQhn2MkCyK4,https://www.youtube.com/watch?v=oQhn2MkCyK4,,FTC Disclosures 101 for Social Media Influencers & Creators,Justin Moore,hidden_ad,0.5226235024986268,True,low_confidence,
video::https://www.youtube.com/watch?v=9kkOe6v0i00,completed,video,youtube,https://www.youtube.com/watch?v=9kkOe6v0i00,https://www.youtube.com/watch?v=9kkOe6v0i00,,"Season 2, Episode 24: Cynical Quickie: Your Favorite Influencer Is Full of Sh*t",The Cynical Marketers,official,0.44783634179040793,True,low_confidence,
video::https://www.youtube.com/watch?v=5tQzjntsxpk,completed,video,youtube,https://www.youtube.com/watch?v=5tQzjntsxpk,https://www.youtube.com/watch?v=5tQzjntsxpk,,My Top Product Picks for Content Creators at NAB 2026!,theC47,unofficial,0.5485957435131074,True,low_confidence,
video::https://www.youtube.com/watch?v=suVv45HCYlI,completed,video,youtube,https://www.youtube.com/watch?v=suVv45HCYlI,https://www.youtube.com/watch?v=suVv45HCYlI,,$100 Billion Buyout. The Creator Economy Is DEAD,The Infographics Show,unofficial,0.4358914580345154,True,low_confidence,
video::https://www.youtube.com/watch?v=XJGo2DlmH3c,completed,video,youtube,https://www.youtube.com/watch?v=XJGo2DlmH3c,https://www.youtube.com/watch?v=XJGo2DlmH3c,,UAP Disclosure - A Huge problem for the UFO Community??,The Lightning Labs - Quick UAP News,unofficial,0.49739484882354734,True,low_confidence,
video::https://www.youtube.com/watch?v=ycnw3F3vcIE,completed,video,youtube,https://www.youtube.com/watch?v=ycnw3F3vcIE,https://www.youtube.com/watch?v=ycnw3F3vcIE,,Introducing Clareos,Clareos AI,unofficial,0.39040984788131716,True,low_confidence,
video::https://www.youtube.com/watch?v=GxjGbAiUeY0,completed,video,youtube,https://www.youtube.com/watch?v=GxjGbAiUeY0,https://www.youtube.com/watch?v=GxjGbAiUeY0,,7 Most POWERFUL Less Lethal Guns On Amazon (No License!),FutureTech,unofficial,0.40462118849754336,True,low_confidence,
video::https://www.youtube.com/watch?v=HarRKsrqOss,completed,video,youtube,https://www.youtube.com/watch?v=HarRKsrqOss,https://www.youtube.com/watch?v=HarRKsrqOss,,2026 Will Prowse Approved Solar Products: Which Ones Survived?!,DIY Solar Power with Will Prowse,unofficial,0.5108933553695679,True,low_confidence,
video::https://www.youtube.com/watch?v=AriVGSsPyKw,completed,video,youtube,https://www.youtube.com/watch?v=AriVGSsPyKw,https://www.youtube.com/watch?v=AriVGSsPyKw,,"Visual Matches, Storefronts for Associates & FTC Disclosures",Logie Inc,hidden_ad,0.40286913549177356,True,low_confidence,
video::https://www.youtube.com/watch?v=U1C0vCn-ask,completed,video,youtube,https://www.youtube.com/watch?v=U1C0vCn-ask,https://www.youtube.com/watch?v=U1C0vCn-ask,,"How to Get a $50,000 Business Credit Line with No Revenue - April 2026",QUOIN,unofficial,0.4882553477287293,True,low_confidence,
video::https://www.youtube.com/watch?v=lgIjs6w8lME,completed,video,youtube,https://www.youtube.com/watch?v=lgIjs6w8lME,https://www.youtube.com/watch?v=lgIjs6w8lME,,Video Express 3.0 Examples - I Created 25+ Videos To Show What It Can do,Smart Webpreneur,unofficial,0.4091999279975892,True,low_confidence,
video::https://www.youtube.com/watch?v=cKbxj1TrYMw,completed,video,youtube,https://www.youtube.com/watch?v=cKbxj1TrYMw,https://www.youtube.com/watch?v=cKbxj1TrYMw,,DEADLY Mistakes Bloggers Make With Affiliate Links // Insert Amazon Affiliate Links into WordPress,Sarah Marie Blog,unofficial,0.3919929695129395,True,low_confidence,
video::https://www.youtube.com/watch?v=dE2db7K3df8,completed,video,youtube,https://www.youtube.com/watch?v=dE2db7K3df8,https://www.youtube.com/watch?v=dE2db7K3df8,,"STOP Using Kajabi, Skool & SamCart: Better Tools You Need to Create & Sell Your Digital Product",Tanya Aliza,hidden_ad,0.4703272938728333,True,low_confidence,
video::https://www.youtube.com/watch?v=EnWh8rEQfSI,completed,video,youtube,https://www.youtube.com/watch?v=EnWh8rEQfSI,https://www.youtube.com/watch?v=EnWh8rEQfSI,,From URL to Viral Video: My Automation Secret Revealed,Automagic Profits,hidden_ad,0.47723040184974674,True,low_confidence,
video::https://www.youtube.com/watch?v=78lhTP04GiU,completed,video,youtube,https://www.youtube.com/watch?v=78lhTP04GiU,https://www.youtube.com/watch?v=78lhTP04GiU,,The New Federal Bill Could Require Disclosure of Music Used in AI Training,The Exosphere Mode Studio,hidden_ad,0.5501486144351959,True,low_confidence,
video::https://www.youtube.com/watch?v=FFmKittgYeQ,completed,video,youtube,https://www.youtube.com/watch?v=FFmKittgYeQ,https://www.youtube.com/watch?v=FFmKittgYeQ,,How Graza’s Founder Built a Cult Brand from a Squeeze Bottle and a Big Idea,SoFi,unofficial,0.42402623295784003,True,low_confidence,
video::https://www.youtube.com/watch?v=uizAj8aBPYI,completed,video,youtube,https://www.youtube.com/watch?v=uizAj8aBPYI,https://www.youtube.com/watch?v=uizAj8aBPYI,,Affiate disclosure generator disclosure  i am an independent clickfunnels affiate  not a,Maris Eduardo,unofficial,0.45348475456237797,True,low_confidence,
video::https://www.youtube.com/watch?v=JgiqmiZfsqg,completed,video,youtube,https://www.youtube.com/watch?v=JgiqmiZfsqg,https://www.youtube.com/watch?v=JgiqmiZfsqg,,"MAMA JUNE: SHAYNN, JESSICA, & JOSH HOOKED UP! Pumpkin EXPOSED HUGE family secrets #mamajune #wetv",According to Amber,mention,0.38281320140287284,True,low_confidence,
video::https://www.youtube.com/watch?v=IW1Ysx5P494,completed,video,youtube,https://www.youtube.com/watch?v=IW1Ysx5P494,https://www.youtube.com/watch?v=IW1Ysx5P494,,😱 Affiliate Marketing & Digital Products | Earn Without Own Product | Module 6,MITHOON MAHAJAN,unofficial,0.485624076128006,True,low_confidence,
video::https://www.youtube.com/watch?v=UrSo2svaGOQ,completed,video,youtube,https://www.youtube.com/watch?v=UrSo2svaGOQ,https://www.youtube.com/watch?v=UrSo2svaGOQ,,Moksa Brand Ambassador package unboxing and discount code!,Gemma Lupton,unofficial,0.4190013671207428,True,low_confidence,
video::https://www.youtube.com/watch?v=pY_bRdmSbBY,completed,video,youtube,https://www.youtube.com/watch?v=pY_bRdmSbBY,https://www.youtube.com/watch?v=pY_bRdmSbBY,,How Brand Ambassadors Get Paid in 2026,Creator Hero,unofficial,0.5085442740917206,True,low_confidence,
post::https://t.me/banksta/93863,completed,post,telegram,https://t.me/banksta/93863,https://t.me/banksta/93863,,Telegram Post from banksta,banksta,mention,0.21924000000000002,True,low_confidence,
post::https://t.me/banksta/93864,completed,post,telegram,https://t.me/banksta/93864,https://t.me/banksta/93864,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93866,completed,post,telegram,https://t.me/banksta/93866,https://t.me/banksta/93866,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93867,completed,post,telegram,https://t.me/banksta/93867,https://t.me/banksta/93867,,Telegram Post from banksta,banksta,mention,0.23828000000000005,True,low_confidence,
post::https://t.me/banksta/93868,completed,post,telegram,https://t.me/banksta/93868,https://t.me/banksta/93868,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93869,completed,post,telegram,https://t.me/banksta/93869,https://t.me/banksta/93869,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93870,completed,post,telegram,https://t.me/banksta/93870,https://t.me/banksta/93870,,Telegram Post from banksta,banksta,mention,0.23828000000000005,True,low_confidence,
post::https://t.me/banksta/93871,completed,post,telegram,https://t.me/banksta/93871,https://t.me/banksta/93871,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93872,completed,post,telegram,https://t.me/banksta/93872,https://t.me/banksta/93872,,Telegram Post from banksta,banksta,mention,0.26264000000000004,True,low_confidence,
post::https://t.me/banksta/93873,completed,post,telegram,https://t.me/banksta/93873,https://t.me/banksta/93873,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93874,completed,post,telegram,https://t.me/banksta/93874,https://t.me/banksta/93874,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93875,completed,post,telegram,https://t.me/banksta/93875,https://t.me/banksta/93875,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93876,completed,post,telegram,https://t.me/banksta/93876,https://t.me/banksta/93876,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93877,completed,post,telegram,https://t.me/banksta/93877,https://t.me/banksta/93877,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93878,completed,post,telegram,https://t.me/banksta/93878,https://t.me/banksta/93878,,"Тысячи пчёл атаковали Белый дом, пока Дональд Трамп был в Китае. Пчёл разводит жена Трампа Мелания. @banksta",banksta,no_ad,0.0,True,low_confidence,
post::https://t.me/banksta/93881,completed,post,telegram,https://t.me/banksta/93881,https://t.me/banksta/93881,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93882,completed,post,telegram,https://t.me/banksta/93882,https://t.me/banksta/93882,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93883,completed,post,telegram,https://t.me/banksta/93883,https://t.me/banksta/93883,,Telegram Post from banksta,banksta,mention,0.21924000000000002,True,low_confidence,
post::https://t.me/banksta/93843,completed,post,telegram,https://t.me/banksta/93843,https://t.me/banksta/93843,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/banksta/93844,completed,post,telegram,https://t.me/banksta/93844,https://t.me/banksta/93844,,Telegram Post from banksta,banksta,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142366,completed,post,telegram,https://t.me/meduzalive/142366,https://t.me/meduzalive/142366,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142368,completed,post,telegram,https://t.me/meduzalive/142368,https://t.me/meduzalive/142368,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142369,completed,post,telegram,https://t.me/meduzalive/142369,https://t.me/meduzalive/142369,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142370,completed,post,telegram,https://t.me/meduzalive/142370,https://t.me/meduzalive/142370,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142371,completed,post,telegram,https://t.me/meduzalive/142371,https://t.me/meduzalive/142371,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142372,completed,post,telegram,https://t.me/meduzalive/142372,https://t.me/meduzalive/142372,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142373,completed,post,telegram,https://t.me/meduzalive/142373,https://t.me/meduzalive/142373,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142374,completed,post,telegram,https://t.me/meduzalive/142374,https://t.me/meduzalive/142374,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142375,completed,post,telegram,https://t.me/meduzalive/142375,https://t.me/meduzalive/142375,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142376,completed,post,telegram,https://t.me/meduzalive/142376,https://t.me/meduzalive/142376,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142377,completed,post,telegram,https://t.me/meduzalive/142377,https://t.me/meduzalive/142377,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142378,completed,post,telegram,https://t.me/meduzalive/142378,https://t.me/meduzalive/142378,,Telegram Post from meduzalive,meduzalive,mention,0.21924000000000002,True,low_confidence,
post::https://t.me/meduzalive/142379,completed,post,telegram,https://t.me/meduzalive/142379,https://t.me/meduzalive/142379,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142380,completed,post,telegram,https://t.me/meduzalive/142380,https://t.me/meduzalive/142380,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142381,completed,post,telegram,https://t.me/meduzalive/142381,https://t.me/meduzalive/142381,,Telegram Post from meduzalive,meduzalive,mention,0.24399200000000004,True,low_confidence,
post::https://t.me/meduzalive/142382,completed,post,telegram,https://t.me/meduzalive/142382,https://t.me/meduzalive/142382,,Telegram Post from meduzalive,meduzalive,mention,0.23828000000000005,True,low_confidence,
post::https://t.me/meduzalive/142383,completed,post,telegram,https://t.me/meduzalive/142383,https://t.me/meduzalive/142383,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142384,completed,post,telegram,https://t.me/meduzalive/142384,https://t.me/meduzalive/142384,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142385,completed,post,telegram,https://t.me/meduzalive/142385,https://t.me/meduzalive/142385,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142346,completed,post,telegram,https://t.me/meduzalive/142346,https://t.me/meduzalive/142346,,Telegram Post from meduzalive,meduzalive,mention,0.21924000000000002,True,low_confidence,
