record_id,status,content_type,source_type,source_origin,source_channel,query,source_url,source_file,title,uploader,duration,has_advertising,confidence_score,ad_classification,ad_reason,visual_score,audio_score,text_score,disclosure_score,link_score,brand_names,detected_brands_json,detected_keywords,disclosure_text,cta_matches,commercial_urls,transcript_preview,description_preview,processing_time,needs_review,review_reason,annotation_source,error
post::https://t.me/meduzalive/141882,completed,post,telegram,telegram_archive,meduzalive,,https://t.me/meduzalive/141882,,Telegram Post from meduzalive,meduzalive,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,Нефтеперерабатывающий завод «Киришинефтеоргсинтез» («Кинеф») в городе Кириши в Ленинградской области остановил работу после атаки ВСУ @meduza_news Открыть сайт | зеркало | телеграм ↓,0.98,True,low_confidence,veritasad_auto,
post::https://t.me/meduzalive/141883,completed,post,telegram,telegram_archive,meduzalive,,https://t.me/meduzalive/141883,,Telegram Post from meduzalive,meduzalive,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Шатдаун ко Дню Победы. Что известно к этой минуте  ✹ Москва и Петербург 5 мая остались без мобильного интернета на фоне подготовки властей к празднованию Дня Победы. Интернет, в том числе по «белому списку», не работал у абонентов операторов «большой четверки»…",0.97,True,low_confidence,veritasad_auto,
post::https://t.me/meduzalive/141884,completed,post,telegram,telegram_archive,meduzalive,,https://t.me/meduzalive/141884,,Telegram Post from meduzalive,meduzalive,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"«Моя любимая страна» в театре. Приходите на берлинские показы! «Самый традиционный, еще дорежиссерский театр — это во многом театр героический. Современное интеллектуальное искусство, как правило, сторонится героев: эту тему застолбила патриотическая пропаганда на пару с массовой культурой. „Моя любимая страна“ — исключение. Перед нами, несомненно, спектакль о героической борьбе; уязвимость рассказчицы лишь усиливает это впечатление. Скажем, эпизод об ЛГБТ-активизме Костюченко в начале 2010-х — ",0.97,True,low_confidence,veritasad_auto,
post::https://t.me/meduzalive/141885,completed,post,telegram,telegram_archive,meduzalive,,https://t.me/meduzalive/141885,,Telegram Post from meduzalive,meduzalive,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Группа депутатов Госдумы, преимущественно от «Единой России», внесла на рассмотрение парламента законопроект, запрещающий поступать в магистратуру на специальность, которая не соответствует профилю бакалавриата или ранее полученному опыту работы @meduza_news Открыть сайт | зеркало | телеграм ↓",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26274,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26274,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Обеспечили обоями на годы вперёд NASA выложила в открытый доступ более 12 тысяч фото с Artemis II. В рамках лунной миссии, прошедшей в начале апреля, сделали 12 217 снимков. Все они теперь доступны в высоком разрешении на сайте NASA. Посмотреть можно по ссылке . 💼 Rozetked | Подписаться",1.04,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26277,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26277,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"К концу 2030 года Роскомнадзор должен достичь 92% эффективности блокировок VPN Подробности об ожидаемых результатах от блокировок в России обнаружились в документе на сайте Роскомнадзора. Документ опубликован давно, но на него обратили внимание только сейчас. Ожидаемые результаты от РКН к концу 2030 года: › достичь 92% «среднего уровня эффективности ограничения доступа к средствам обхода блокировок VPN за счёт сигнатур»; › увеличить пропускную способность ТСПУ до 831 Тбит/с; › начать пропускать ",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26278,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26278,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,Главное — обойтись без резких поворотов и остановок Во «Вкусно — и точка» появились автомобильные держатели для картофеля и соуса. Новое «Комбо» с таким держателем за 1 рубль сеть ресторанов запустила вместе с «Авто.ру». Набор будет в наличии с 4 по 31 мая. 💼 Rozetked | Подписаться,0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26279,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26279,,Telegram Post from rozetked,rozetked,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Telegram; Билайн,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Билайн"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Москвичей начали предупреждать о возможных отключениях мобильного интернета на 9 мая SMS-рассылку, например, запустил «билайн». Оператор сообщает, что временные ограничения в работе мобильного интернета и SMS могут наблюдаться с 5 по 9 мая, поэтому для доступа в интернет рекомендуется использовать Wi-Fi. При этом подробностей о характере и географии отключений не приводится. Ранее о планах на ограничение связи в Москве на майские праздники писали СМИ. rozetked.me/news/45907",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26280,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26280,,Telegram Post from rozetked,rozetked,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Monster; Telegram,"[{""name"": ""Monster"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Вышли из дома? А зарядку или пауэрбанк с собой взяли? Вопрос для всех, кроме владельцев iQOO Z11x: смартфон с аккумулятором нового поколения ёмкостью 7200 мАч проработает без подпитки до двух дней. И нет, для этого не нужно беречь эаряд — тем более, что процессор MediaTek Dimensity 7400 Turbo, игровой режим Monster Gaming Mode и 4D-вибрация буквально подталкивают к развлечениям! Ещё три преимущества: 1. Надёжность: степень защиты IP68+IP69 и устойчивость к падениям 2. IPS-экран на 120 Гц, от кот",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26281,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26281,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Не давайте им подсказки: в США запускают оператора связи, который будет блокировать порнографию Виртуальный оператор Radiant Mobile выбрал в качестве аудитории христиан и встроит непосредственно в сеть не подлежащие обходу механизмы блокировки взрослого контента, недопустимого с точки зрения религии. Эту блокировку нельзя будет обмануть через VPN или отключить даже совершеннолетним, так как весь вредный контент блокируется на сетях. Исследователи безопасности считают такую идею спорной, так как ",1.0,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26282,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26282,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Празднуем 4 мая (день «Звёздных войн») вместе с LEGO — компания выпустила 28-см фигурку Дарта Вейдера Фигурка состоит из 1028 деталей, включая световой меч и тканевый плащ. Части тела подвижны и позволяют принять лорду ситхов любую позу. Продажи начнутся 1 июня по цене в 100 долларов (~7550 рублей) . 💼 Rozetked | Подписаться",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26283,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26283,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Утечка: почти полные характеристики линейки Pixel 11 Канал Mystic Leaks выложил прорву информации обо всех смартфонах. Выбрали самое интересное: • 7-ядерный процессор Tensor G6 будет выполнен по 2-нм техпроцессу TSMC • Во всей линейке появится новый основной сенсор камеры, а в Pro-версиях ещё и новые телевики • Термометра в «прошках» больше не будет, вместо него поставят RGB-экранчик Pixel Glow (виден на рендере) • Батарейки станут чуть поменьше. Обновлено: речь о минимальной ёмкости, а не о фак",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26284,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26284,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"По многочисленным просьбам трудящихся: в «Почте России» больше нельзя детально отслеживать путь посылки Теперь доступно лишь два статуса: «отправлено» и «получено». В самой «Почте» сообщили, что убрали подробности о местонахождении посылки и изменении её веса, «чтобы не перегружать пользователя информацией». При этом на случай форс-мажоров детальная информация по отправлению доступна во внутренних системах оператора, но не для самих пользователей. rozetked.me/news/45915",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26285,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26285,,Telegram Post from rozetked,rozetked,,False,0.2436,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.87,0.0,0.0,Intel; ASUS; Acer; Toshiba; Telegram; HP,"[{""name"": ""Intel"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""ASUS"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Acer"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Toshiba"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""HP"", ""confidence"": 0.66, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Минпромторг считает, что в России есть аналоги ПК и комплектующих ведущих производителей По этой причине Министерство с 27 мая исключит из перечня товаров для параллельного импорта девайсы многих производителей: Asus, Acer, HP, Toshiba, Intel и других. По всей видимости, ограничения коснутся в том числе модулей памяти Sandisk, Transcend и Kingston. rozetked.me/news/45914",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26286,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26286,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Связь бро, сетик имба. Сумка топ, есть кармашки под ка ртхолдер , разгруз под зонт , капюшон под спортивную форму . Собрали 15 вещей для похода в спортзал: от сумки и бутылки до чехлов и полезных мелочей. Читайте на сайте и пишите, дорого или нет: rozetked.me/reviews/45893",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26287,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26287,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Готовимся к Kino Для «Одиссеи» Кристофера Нолана выпустили большой трейлер. Его показали в ходе выпуска «Позднего шоу со Стивеном Колбером», гостем которого стал режиссёр. Приключенческий фильм с Мэттом Дэймоном, звёздным кастом и огромным бюджетом выйдет в мировом прокате 17 июля. 💼 Rozetked | Подписаться",1.0,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26288,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26288,,Telegram Post from rozetked,rozetked,,False,0.26835200000000003,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.9584,0.0,0.0,RuTube; Telegram; YouTube; VK,"[{""name"": ""RuTube"", ""confidence"": 0.8999999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 2, ""detections"": 2, ""occurrences"": 2, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""YouTube"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""VK"", ""confidence"": 0.66, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"У нас тут космос (димон)! Первые умные очки (т.е. с экранами), работающие на русском! YouTube с КВН: youtu.be/LOah5yVZUi8 VK с РКН: vkvideo.ru/video-29218811_456249073 RuTube: rutube.ru/video/6a125fa208c0aff12f6e90e776de026d/",0.97,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26289,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26289,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Доброе утро всем, кроме москвичей и петербуржцев (всё равно не прочитают) В Москве и Санкт-Петербурге — проблемы с мобильным интернетом. Как и ожидалось , в городах начали глушить связь. Предполагается, что такая ситуация будет сохраняться с 5 по 9 мая. О том, что в Москве и Петербурге будут введены ограничения сотовой связи днём ранее предупреждали операторы. Речь идёт не только о проблемах с интернетом, но и о недоступности сервисов из «белых списков» и SMS. Обновлено (12:30 МСК): Минцифры соо",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26290,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26290,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Сразу две премьеры в «цифре» 📺 На зарубежных площадках вышли «Вот это драма!» с Зендеей и Робертом Паттинсоном и сиквел чёрной комедии «Я иду искать» с Самарой Уивинг. Оба фильма неплохо встретили и зрители, и критики. › «Вот это драма!» — 77% на Rotten Tomatoes и 7,5/10 на IMDb › «Я иду искать 2» — 74% на Rotten Tomatoes и 6,6/10 на IMDb rozetked.me/news/45928",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26291,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26291,,Telegram Post from rozetked,rozetked,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Российский бренд анонсировал игровые мыши без физического щелчка Технология Snaptiq от Lunacy предполагает индуктивные сенсоры вместо физических микропереключателей. Благодаря этому клики будут бесшумными, появится настройка точки срабатывания и силы тактильной отдачи. Lunacy заявляет, что устройства со Snaptiq будут стоить почти вдвое дешевле конкурентов. rozetked.me/news/45878",5.22,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26292,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26292,,Telegram Post from rozetked,rozetked,,False,0.2436,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.87,0.0,0.0,Samsung; Xiaomi; Telegram,"[{""name"": ""Samsung"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Xiaomi"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Вот что 120 Гц животворящие делают — базовый iPhone 17 в одиночку занял 6% всего рынка смартфонов Аналитики Counterpoint поделились статистикой за первый квартал года, согласно которой три первых места в рейтинге самых продаваемых смартфонов заняли аппараты линейки iPhone 17. Также в рейтинг затесалась пачка недорогих смартфонов Samsung с высокими продажами в Африке и Латинской Америке и одна бюджетка от Xiaomi — Redmi A5. Флагманских Android-устройств в топ-10 не оказалось (а ведь когда-то были",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26293,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26293,,Telegram Post from rozetked,rozetked,,False,0.18088,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.646,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.8999999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Кибердружины и патриотичные сайты: в России утвердили новый план по защите молодёжи в интернете В документе говорится более чем о 40 мероприятиях, включая: • Размещение в сети материалов, формирующих традиционные ценности. • Мониторинг кибердружинами социальных сетей и мессенджеров на предмет всего, что осуждается законом. • Ограничение информации о нападениях в школах (чтобы дети не подражали вредителям). Предполагается, что эти меры помогут оградить молодое поколение от деструктивных влияний в",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26294,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26294,,Telegram Post from rozetked,rozetked,,False,0.23447200000000004,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.8374,0.0,0.0,Apple; Telegram,"[{""name"": ""Apple"", ""confidence"": 0.8999999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Порадовались и хватит: инсайдер сообщил, что Apple ухудшит iPhone 18 и перенесёт его выход на 2027 год По словам источника, базовый iPhone 18 станет ближе к среднебюджетному 18е — оба смартфона выйдут на рынок одновременно. В этом же году нас ждут только Pro-модели и складной iPhone Ultra. На фоне этого компания увеличивает производство хитового iPhone 17, который до сих пор пользуется гигантским спросом. rozetked.me/news/45934",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/rozetked/26254,completed,post,telegram,telegram_archive,rozetked,,https://t.me/rozetked/26254,,Telegram Post from rozetked,rozetked,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Samsung; Telegram,"[{""name"": ""Samsung"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"СМИ: Samsung готовит ноутбуки на Android 17 По информации источника, компания выпустит сразу три модели в разных ценовых сегментах, а работать устройства будут на Android 17 с оболочкой OneUI 9 и функциями Galaxy AI. Издание предполагает, что в дальнейшем устройства перейдут на AluminiumOS , которая является своеобразным гибридом Android и ChromeOS. rozetked.me/news/45852",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61199,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61199,,Telegram Post from vcnews,vcnews,,False,0.2436,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.87,0.0,0.0,Yota; Telegram; МегаФон,"[{""name"": ""Yota"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""МегаФон"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Пользователи в Санкт-Петербурге стали получать SMS о возможных проблемах с мобильным интернетом накануне 9 мая 2026 года — рассылки сделали Yota и «Мегафон». В городском комитете по информатизации и связи сказали «ДП», что «никаких сигналов и распоряжений от силовых органов» пока не получали vc.ru/services/2910179",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61200,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61200,,Telegram Post from vcnews,vcnews,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Stripe; Telegram,"[{""name"": ""Stripe"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"«Несколько месяцев назад мы подключили Stripe, и количество транзакций, которые через нас проходят, растёт трёхзначными темпами. Скоро клиенты будут зарабатывать больше, чем мы сами». Глава платформы для вайб-кодинга Replit поговорил с TechCrunch об отличиях от Cursor, окупаемости трат на токены, потенциальной продаже и проблемах с App Store vc.ru/ai/2910210",0.97,True,low_confidence,veritasad_auto,
